time,open,high,low,close,volume
2025-12-19T13:15:00+05:30,983.3,985.4,982.8,985.2,279178
2025-12-19T13:20:00+05:30,985.4,985.7,985.0,985.4,307352
2025-12-19T13:25:00+05:30,985.4,985.6,984.0,985.0,288846
2025-12-19T13:30:00+05:30,985.0,985.9,984.4,984.8,421742
2025-12-19T13:35:00+05:30,984.9,985.8,984.5,985.6,194176
2025-12-19T13:40:00+05:30,985.6,986.9,985.2,986.8,263555
2025-12-19T13:45:00+05:30,986.9,987.1,986.5,987.1,254186
2025-12-19T13:50:00+05:30,987.1,987.2,986.7,986.9,196077
2025-12-19T13:55:00+05:30,986.9,987.2,986.7,987.0,222473
2025-12-19T14:00:00+05:30,987.1,987.2,984.8,986.1,1399239
2025-12-19T14:05:00+05:30,986.1,986.4,985.0,985.4,150845
2025-12-19T14:10:00+05:30,985.4,985.8,985.2,985.3,85039
2025-12-19T14:15:00+05:30,985.4,986.7,985.0,986.6,2114623
2025-12-19T14:20:00+05:30,986.7,987.9,986.3,987.6,139882
2025-12-19T14:25:00+05:30,987.8,988.0,987.0,987.2,96645
2025-12-19T14:30:00+05:30,987.0,987.4,987.0,987.1,76835
2025-12-19T14:35:00+05:30,987.1,987.4,987.0,987.2,78997
2025-12-19T14:40:00+05:30,987.1,987.4,987.1,987.3,76584
2025-12-19T14:45:00+05:30,987.2,987.7,987.1,987.6,112504
2025-12-19T14:50:00+05:30,987.5,987.6,987.1,987.2,213921
2025-12-19T14:55:00+05:30,987.1,987.4,987.1,987.2,174829
2025-12-19T15:00:00+05:30,987.3,987.3,985.1,986.2,1807127
2025-12-19T15:05:00+05:30,986.0,986.5,985.2,986.2,1163589
2025-12-19T15:10:00+05:30,986.2,986.3,985.7,986.0,1226685
2025-12-19T15:15:00+05:30,986.0,986.0,985.6,985.6,1184402
2025-12-19T15:20:00+05:30,985.6,985.7,984.3,985.2,1399973
2025-12-19T15:25:00+05:30,985.3,986.2,981.8,985.2,1155100
2025-12-22T09:15:00+05:30,988.0,991.6,986.6,990.6,720754
2025-12-22T09:20:00+05:30,990.6,992.6,990.5,992.2,260135
2025-12-22T09:25:00+05:30,992.2,992.9,991.9,992.2,92037
2025-12-22T09:30:00+05:30,992.2,992.9,991.3,991.5,138008
2025-12-22T09:35:00+05:30,991.5,992.0,990.2,990.4,202401
2025-12-22T09:40:00+05:30,990.4,991.6,990.3,991.4,88962
2025-12-22T09:45:00+05:30,991.4,992.8,989.9,990.3,382975
2025-12-22T09:50:00+05:30,990.3,990.6,989.8,990.0,67717
2025-12-22T09:55:00+05:30,990.0,990.8,989.8,990.5,79038
2025-12-22T10:00:00+05:30,990.5,990.7,989.8,990.0,63820
